Id   TradeDate   HighPrice   LowPrice   ClosePrice   OpenPrice   Volume
Security_18   12/27/2006   92.56   83.6   89.1833   88.3003   1687978883
Security_19   12/27/2006   59.36   52.08   56.0923   56.0923   242124058
Security_20   12/27/2006   89.25   82.17   85.4329   83.7577   200966019
Security_21   12/27/2006   20.8   18.4   20.7595   20.554   729411429
Security_22   12/27/2006   15.3   14.4   15.6583   15.9778   893273626
Security_23   12/27/2006   78   69.35   73.6058   75.1079   840476230
Security_24   12/27/2006   39   37.83   39.1011   39.1011   615128851
Security_25   12/27/2006   64.66   60.39   61.1802   61.7982   882551796
Security_26   12/27/2006   23.76   20.68   22.5064   22.7337   1067173475
Security_27   12/27/2006   13.91   12.48   13.5091   13.2442   141486310
Security_28   12/27/2006   16.32   14.1   16.1538   15.8371   1284750015
Security_29   12/27/2006   74.12   63.92   68.89   68.89   755670434
Security_30   12/27/2006   30.3   27.26   30.4672   29.8698   1081134036
Security_31   12/27/2006   69.69   63.24   68.3621   69.0526   671762223
Security_32   12/27/2006   1.01   1   1.02948   1.02948   1355892406
Security_33   12/27/2006   20.71   17.64   19.1278   18.5707   1509866151
Security_34   12/27/2006   5.45   4.6   5.75664   5.81479   1829003837
Security_35   12/27/2006   22.47   19.8   20.9665   21.3943   2119261836
Security_36   12/27/2006   90.78   80.96   89.6798   88.7918   1834970426
Security_37   12/27/2006   6   5.82   6.45401   6.32746   2234414760
Security_38   12/27/2006   51.84   43.71   47.8249   48.8009   19738862
Security_39   12/27/2006   37.44   33.95   36.105   35.3971   1203240273
Security_0   12/28/2006   68.68   64.99   68.5008   67.1576   1359812874
Security_1   12/28/2006   43.43   39.9   43.0036   42.5778   1188455714
Security_2   12/28/2006   96.6   89.1   92.7239   90.9058   2632036490
Security_3   12/28/2006   65.72   58.9   62.645   62.0248   402104125
Security_4   12/28/2006   60.9   55.29   57.7863   58.9656   1856954849
Security_5   12/28/2006   19   17.67   19.9741   19.9741   1972460360
Security_6   12/28/2006   106.09   95.95   103.779   101.745   245673956
Security_7   12/28/2006   69   65.96   69.6274   68.9381   450834257
Security_8   12/28/2006   60.9   54.72   58.1983   57.0572   986087448
Security_9   12/28/2006   77.25   69.75   75.1496   75.9087   1612684324
Security_10   12/28/2006   46.64   43.56   44.0427   44.0427   1775660106
Security_11   12/28/2006   108.15   95.88   103.174   102.153   1216806352
Security_12   12/28/2006   89.89   85.26   89.6351   87.8776   1693520518
Security_13   12/28/2006   60.6   55.46   59.6027   60.2048   1703335741
Security_14   12/28/2006   64.05   55.2   61.2709   60.0695   633113768
Security_15   12/28/2006   103.55   86.49   93.6534   95.5647   949788267
Security_16   12/28/2006   26.52   24.44   26.6926   26.4283   156048422
Security_17   12/28/2006   20.71   17.67   19.264   19.264   822549440
Security_18   12/28/2006   89.89   85.36   88.2915   89.1833   1823017193
Security_19   12/28/2006   58.24   53.9   55.5314   56.0923   261493982
Security_20   12/28/2006   87.72   83.3   86.2872   85.4329   215033640
Security_21   12/28/2006   21.4   19.2   20.5519   20.7595   765882000
Security_22   12/28/2006   16.35   13.65   15.6583   15.6583   929004571
Security_23   12/28/2006   75.19   66.24   72.8697   73.6058   823666705
Security_24   12/28/2006   40.56   36.48   38.3191   39.1011   602826273
Security_25   12/28/2006   64.05   54.28   59.9566   61.1802   917853867
Security_26   12/28/2006   24.15   20.46   23.1816   22.5064   1045830005
Security_27   12/28/2006   13.65   11.83   13.7792   13.5091   151390351
Security_28   12/28/2006   17.12   16   16.4769   16.1538   1220512514
Security_29   12/28/2006   74.2   67.32   70.2678   68.89   717886912
Security_30   12/28/2006   33.48   30   31.0766   30.4672   1059511355
Security_31   12/28/2006   72.08   68   68.3621   68.3621   611303622
Security_32   12/28/2006   1.07   0.99   1.00889   1.02948   1383010254
Security_33   12/28/2006   19.57   18.62   19.3191   19.1278   1540063474
Security_34   12/28/2006   5.05   4.6   5.92934   5.75664   1737553645
Security_35   12/28/2006   21.4   18.6   20.9665   20.9665   2034491362
Security_36   12/28/2006   94.34   83.66   89.6798   89.6798   2000117764
Security_37   12/28/2006   6.54   5.58   6.45401   6.45401   2323791350
Security_38   12/28/2006   50.29   45.54   46.8684   47.8249   18159753
Security_39   12/28/2006   37.37   33.48   37.1882   36.105   1143078259
Security_0   12/29/2006   75.21   61.88   69.1858   68.5008   1400607260
Security_1   12/29/2006   46.01   41.28   43.8637   43.0036   1283532171
Security_2   12/29/2006   93.84   84.6   90.8694   92.7239   2789958679
Security_3   12/29/2006   66.96   57.95   61.3921   62.645   386019960
Security_4   12/29/2006   64.31   57   59.5199   57.7863   1726968009
Security_5   12/29/2006   20.2   17.67   20.3735   19.9741   1972460360
Security_6   12/29/2006   104.03   97.92   102.742   103.779   248130695
Security_7   12/29/2006   71.07   62.56   68.9312   69.6274   419275859
Security_8   12/29/2006   62.06   55.29   57.6164   58.1983   1035391820
Security_9   12/29/2006   75.75   72   75.1496   75.1496   1499796421
Security_10   12/29/2006   46.64   41.8   44.0427   44.0427   1899956313
Security_11   12/29/2006   104.03   102   102.143   103.174   1180302161
Security_12   12/29/2006   92.56   84.55   89.6351   89.6351   1676585312
Security_13   12/29/2006   62.22   57.23   61.3908   59.6027   1550035524
Security_14   12/29/2006   64.48   56.73   62.4963   61.2709   664769456
Security_15   12/29/2006   93   92.07   93.6534   93.6534   930792501
Security_16   12/29/2006   26.78   24.96   26.9595   26.6926   149806485
Security_17   12/29/2006   20.71   18.24   19.6493   19.264   871902406
Security_18   12/29/2006   90.64   82.65   87.4086   88.2915   1895937880
Security_19   12/29/2006   58.8   50.6   56.642   55.5314   277183620
Security_20   12/29/2006   89.44   81.7   86.2872   86.2872   212883303
Security_21   12/29/2006   21.8   19.2   20.1409   20.5519   819493740
Security_22   12/29/2006   16.35   14.55   15.8149   15.6583   910424479
Security_23   12/29/2006   76.96   66.96   74.3271   72.8697   881323374
Security_24   12/29/2006   39.52   36.48   38.3191   38.3191   560628433
Security_25   12/29/2006   60.6   54.28   60.5562   59.9566   954568021
Security_26   12/29/2006   25.07   20.68   22.9498   23.1816   1035371704
Security_27   12/29/2006   13.52   12.09   13.5037   13.7792   145334736
Security_28   12/29/2006   16   15.36   16.4769   16.4769   1293743264
Security_29   12/29/2006   76.3   67.9   70.9704   70.2678   653277089
Security_30   12/29/2006   33.48   28.52   31.6981   31.0766   1144272263
Security_31   12/29/2006   74.52   65.96   69.0457   68.3621   660207911
Security_32   12/29/2006   1.02   0.92   1.02907   1.00889   1258539331
Security_33   12/29/2006   19.95   17.86   19.7055   19.3191   1416858396
Security_34   12/29/2006   5.05   4.95   5.98863   5.92934   1807055790
Security_35   12/29/2006   21.6   18.8   20.7568   20.9665   2136215930
Security_36   12/29/2006   89   82.77   89.6798   89.6798   1920113053
Security_37   12/29/2006   6.36   5.46   6.58309   6.45401   2114650128
Security_38   12/29/2006   47.47   45.54   47.8058   46.8684   19067740
Security_39   12/29/2006   38.11   37   37.5601   37.1882   1223093737
Security_0   1/1/2007   69.69   66.33   67.8021   69.1858   1400607260
Security_1   1/1/2007   46.44   39.56   43.8637   43.8637   1347708779
Security_2   1/1/2007   95.4   82.77   89.9607   90.8694   2929456612
Security_3   1/1/2007   64.66   57.95   61.3921   61.3921   401460758
Security_4   1/1/2007   63.13   56.64   59.5199   59.5199   1675158968
Security_5   1/1/2007   20.4   20   20.781   20.3735   2110532585
Security_6   1/1/2007   108.16   94.86   104.797   102.742   248130695
Security_7   1/1/2007   69   62.56   69.6205   68.9312   377348273
Security_8   1/1/2007   58.71   55.29   57.0402   57.6164   993976147
Security_9   1/1/2007   76   70.5   76.6526   75.1496   1379812707
Security_10   1/1/2007   46.2   40.92   44.4831   44.0427   2070952381
Security_11   1/1/2007   107.12   92.82   103.164   102.143   1097681009
Security_12   1/1/2007   92.7   89   90.5315   89.6351   1559224340
Security_13   1/1/2007   65.88   55.8   60.163   61.3908   1565535879
Security_14   1/1/2007   67.41   62   63.1212   62.4963   678064845
Security_15   1/1/2007   97.85   91.14   95.5265   93.6534   1005255901
Security_16   1/1/2007   28.89   26   27.2291   26.9595   146810355
Security_17   1/1/2007   20.52   17.86   19.4528   19.6493   889340454
Security_18   1/1/2007   95.92   81.78   88.2827   87.4086   1990734774
Security_19   1/1/2007   62.13   56   57.7749   56.642   296586473
Security_20   1/1/2007   92.22   84.28   87.1501   86.2872   193723805
Security_21   1/1/2007   21.4   17.48   19.738   20.1409   794908927
Security_22   1/1/2007   15.45   14.4   15.4986   15.8149   892215989
Security_23   1/1/2007   74.74   70.08   73.5838   74.3271   828443971
Security_24   1/1/2007   41.42   34.58   38.3191   38.3191   526990727
Security_25   1/1/2007   60   59   59.9506   60.5562   916385300
Security_26   1/1/2007   22.22   20.24   22.4908   22.9498   973249401
Security_27   1/1/2007   13.26   12.09   13.6387   13.5037   139521346
Security_28   1/1/2007   16.8   15.04   16.8065   16.4769   1306680696
Security_29   1/1/2007   74.2   67.9   70.9704   70.9704   705539256
Security_30   1/1/2007   32.55   30.38   31.3811   31.6981   1235814044
Security_31   1/1/2007   71.76   65.96   68.3552   69.0457   600789199
Security_32   1/1/2007   1.07   0.91   1.00849   1.02907   1271124724
Security_33   1/1/2007   21.6   17.48   20.0996   19.7055   1487701315
Security_34   1/1/2007   6.12   4.7   6.04852   5.98863   1734773558
Security_35   1/1/2007   20.2   18.8   20.9644   20.7568   2328475363
Security_36   1/1/2007   91.67   80.96   88.783   89.6798   1747302878
Security_37   1/1/2007   6.24   6   6.45143   6.58309   1924331616
Security_38   1/1/2007   47   44.65   47.3277   47.8058   20021127
Security_39   1/1/2007   37.74   35.15   37.1845   37.5601   1247555611
Security_0   1/2/2007   70.72   64.99   68.4801   67.8021   1274552606
Security_1   1/2/2007   46.2   40.42   44.3023   43.8637   1442048393
Security_2   1/2/2007   89.89   87.22   89.0611   89.9607   2695100083
Security_3   1/2/2007   65.88   55.2   60.1643   61.3921   385402327
Security_4   1/2/2007   61.8   55.46   60.1151   59.5199   1708662147
Security_5   1/2/2007   20.6   20   20.9888   20.781   1899479326
Security_6   1/2/2007   115.54   102.96   106.892   104.797   225798932
Security_7   1/2/2007   69.69   65.28   68.2281   69.6205   396215686
Security_8   1/2/2007   58.71   52.64   56.4698   57.0402   924397816
Security_9   1/2/2007   81.32   74.25   75.1195   76.6526   1476399596
Security_10   1/2/2007   45.32   40.85   43.5935   44.4831   2029533333
Security_11   1/2/2007   112.32   93.73   104.196   103.164   1119634629
Security_12   1/2/2007   92.7   82.8   90.5315   90.5315   1606001070
Security_13   1/2/2007   62.83   58.8   61.9679   60.163   1502914443
Security_14   1/2/2007   66.78   60.39   61.8588   63.1212   630600305
Security_15   1/2/2007   97.85   91.14   93.6159   95.5265   914782869
Security_16   1/2/2007   27   25.38   27.5014   27.2291   136533630
Security_17   1/2/2007   19.19   18.62   19.4528   19.4528   960487690
Security_18   1/2/2007   96.12   88   89.1655   88.2827   1831475992
Security_19   1/2/2007   57.57   51.87   57.1971   57.7749   308449931
Security_20   1/2/2007   88   85.26   88.0216   87.1501   203409995
Security_21   1/2/2007   19.38   17.48   19.5407   19.738   866450730
Security_22   1/2/2007   15.3   13.95   15.9635   15.4986   972515428
Security_23   1/2/2007   73   70.08   73.5838   73.5838   803590651
Security_24   1/2/2007   38.76   36.26   37.9359   38.3191   569149985
Security_25   1/2/2007   63.44   53.69   61.1496   59.9506   925549153
Security_26   1/2/2007   24.84   21.78   23.1655   22.4908   1051109353
Security_27   1/2/2007   13.78   12.74   13.5023   13.6387   138126132
Security_28   1/2/2007   16.8   14.56   16.6384   16.8065   1228279854
Security_29   1/2/2007   73.5   67.2   70.9704   70.9704   698483863
Security_30   1/2/2007   31   28.5   30.7535   31.3811   1223455903
Security_31   1/2/2007   75.6   63.24   70.4059   68.3552   594781307
Security_32   1/2/2007   1.09   0.93   1.01857   1.00849   1194857240
Security_33   1/2/2007   21.4   18.8   20.0996   20.0996   1353808196
Security_34   1/2/2007   6   6   6.109   6.04852   1578643937
Security_35   1/2/2007   21.8   18.8   20.5451   20.9644   2212051594
Security_36   1/2/2007   92.4   87   87.0073   88.783   1694883791
Security_37   1/2/2007   6.18   5.64   6.51594   6.45143   1866601667
Security_38   1/2/2007   47.94   43.71   47.801   47.3277   20421549
Security_39   1/2/2007   38.11   35.28   36.8126   37.1845   1172702274
Security_0   1/3/2007   68.68   62.98   67.1105   68.4801   1351025762
Security_1   1/3/2007   44   43   43.4163   44.3023   1369945973
Security_2   1/3/2007   96.12   85.44   89.0611   89.0611   2587296079
Security_3   1/3/2007   64.8   59.4   60.7659   60.1643   358424164
Security_4   1/3/2007   64.66   58.2   61.3174   60.1151   1862441740
Security_5   1/3/2007   22.47   19   21.4086   20.9888   2032442878
Security_6   1/3/2007   115.54   98.7   105.824   106.892   228056921
Security_7   1/3/2007   73.44   63.92   68.2281   68.2281   388291372
Security_8   1/3/2007   56.56   51.15   55.3404   56.4698   915153837
Security_9   1/3/2007   78.75   72.75   75.1195   75.1195   1505927587
Security_10   1/3/2007   46.44   40.85   43.1575   43.5935   1826579999
Security_11   1/3/2007   104   98.8   104.196   104.196   1018867512
Security_12   1/3/2007   97.2   87.3   90.5315   90.5315   1525701016
Security_13   1/3/2007   67.41   56.12   63.2072   61.9679   1502914443
Security_14   1/3/2007   62.83   60   60.6216   61.8588   605376292
Security_15   1/3/2007   95.79   89.18   91.7436   93.6159   859895896
Security_16   1/3/2007   29.4   26.19   28.3265   27.5014   135168293
Security_17   1/3/2007   19.95   17.29   19.2583   19.4528   922068182
Security_18   1/3/2007   90   88.11   90.0571   89.1655   1794846472
Security_19   1/3/2007   60.42   57   57.7691   57.1971   296111933
Security_20   1/3/2007   93.45   83.6   89.782   88.0216   199341795
Security_21   1/3/2007   19.95   18.24   19.7361   19.5407   875115237
Security_22   1/3/2007   16.96   15   16.1232   15.9635   923889656
Security_23   1/3/2007   79.5   73   75.0555   73.5838   819662464
Security_24   1/3/2007   37.74   33.67   37.9359   37.9359   620373483
Security_25   1/3/2007   62.83   56.73   61.1496   61.1496   953315627
Security_26   1/3/2007   23.69   21.16   23.3971   23.1655   988042791
Security_27   1/3/2007   13.13   12.74   13.7723   13.5023   146413699
Security_28   1/3/2007   17.34   15.2   17.1375   16.6384   1265128249
Security_29   1/3/2007   70.7   67.62   69.551   70.9704   761347410
Security_30   1/3/2007   32.24   28.8   31.3686   30.7535   1223455903
Security_31   1/3/2007   70   65.96   68.9978   70.4059   642363811
Security_32   1/3/2007   1.05   1   1.00839   1.01857   1123165805
Security_33   1/3/2007   20.6   18.05   19.8986   20.0996   1272579704
Security_34   1/3/2007   6.54   6   6.23118   6.109   1578643937
Security_35   1/3/2007   20.4   19.6   20.956   20.5451   2035087466
Security_36   1/3/2007   95.04   80.04   88.7475   87.0073   1677934953
Security_37   1/3/2007   6.48   6   6.5811   6.51594   1866601667
Security_38   1/3/2007   51.36   47   48.757   47.801   20625764
Security_39   1/3/2007   37.8   33.84   36.8126   36.8126   1125794183
Security_0   1/4/2007   71.02   63.65   67.1105   67.1105   1472618080
Security_1   1/4/2007   43.43   41.16   42.9821   43.4163   1397344892
Security_2   1/4/2007   92.56   89   89.9517   89.0611   2587296079
Security_3   1/4/2007   65.27   57.6   61.3736   60.7659   379929613
Security_4   1/4/2007   64.48   56.12   62.5437   61.3174   1862441740
Security_5   1/4/2007   22.05   19.32   21.6227   21.4086   2215362737
Security_6   1/4/2007   108.12   102.9   106.882   105.824   246301474
Security_7   1/4/2007   72.08   62.56   68.2281   68.2281   349462234
Security_8   1/4/2007   56.1   52.92   54.2336   55.3404   860244606
Security_9   1/4/2007   77   69   77.3731   75.1195   1505927587
Security_10   1/4/2007   44.72   40.42   43.5891   43.1575   1735250999
Security_11   1/4/2007   106.08   103   103.154   104.196   998490161
Security_12   1/4/2007   94.5   86.4   90.5315   90.5315   1663014107
Security_13   1/4/2007   64.26   59.52   62.5752   63.2072   1638176742
Security_14   1/4/2007   60.6   54.6   60.6216   60.6216   550892425
Security_15   1/4/2007   96.46   88.27   91.7436   91.7436   834099019
Security_16   1/4/2007   30.24   25.76   28.6097   28.3265   135168293
Security_17   1/4/2007   19.95   18.81   19.0657   19.2583   958950909
Security_18   1/4/2007   92.7   86.4   90.9577   90.0571   1723052613
Security_19   1/4/2007   58.58   53.58   58.9245   57.7691   287228575
Security_20   1/4/2007   89   80.04   87.9864   89.782   189374705
Security_21   1/4/2007   20.52   18.05   19.9334   19.7361   927622151
Security_22   1/4/2007   16.64   14.72   16.2844   16.1232   896172966
Security_23   1/4/2007   78   70.5   75.0555   75.0555   803269214
Security_24   1/4/2007   39.14   35.89   38.3153   37.9359   558336134
Security_25   1/4/2007   66.96   57.34   62.9841   61.1496   1020047720
Security_26   1/4/2007   23.69   21.62   23.3971   23.3971   1067086214
Security_27   1/4/2007   13.26   11.83   13.6346   13.7723   146413699
Security_28   1/4/2007   18.36   15.2   16.9662   17.1375   1265128249
Security_29   1/4/2007   75.21   66.93   69.551   69.551   829868676
Security_30   1/4/2007   33.17   29.45   31.0549   31.3686   1125579430
Security_31   1/4/2007   73.83   65.28   69.6877   68.9978   693752915
Security_32   1/4/2007   1.08   0.98   1.02855   1.00839   1190555753
Security_33   1/4/2007   20.6   18.43   20.0976   19.8986   1247128109
Security_34   1/4/2007   6.18   5.64   6.23118   6.23118   1483925300
Security_35   1/4/2007   22.89   19.2   21.5847   20.956   1851929594
Security_36   1/4/2007   91.91   80.96   91.4099   88.7475   1644376253
Security_37   1/4/2007   6.48   6   6.44948   6.5811   2015929800
Security_38   1/4/2007   49.49   46.56   49.2446   48.757   20419506
Security_39   1/4/2007   38.48   34.2   37.5489   36.8126   1013214764
Security_0   1/5/2007   70.35   63.36   66.4394   67.1105   1457891899
Security_1   1/5/2007   43.86   38.64   43.8418   42.9821   1355424545
Security_2   1/5/2007   96.12   84.55   89.0522   89.9517   2457931275
Security_3   1/5/2007   64.66   55.8   60.1461   61.3736   379929613
Security_4   1/5/2007   66.78   61.38   63.7946   62.5437   1825192905
Security_5   1/5/2007   21.63   19.95   21.8389   21.6227   2414745383
Security_6   1/5/2007   107.06   102.96   104.744   106.882   241375444
Security_7   1/5/2007   70.38   66.64   69.5926   68.2281   352956856
Security_8   1/5/2007   54.54   49.68   54.2336   54.2336   851642159
Security_9   1/5/2007   82.39   69.16   76.5994   77.3731   1370394104
Security_10   1/5/2007   44   41.28   44.4609   43.5891   1631135939
Security_11   1/5/2007   106.09   97.92   102.122   103.154   998490161
Security_12   1/5/2007   95.4   85.5   90.5315   90.5315   1663014107
Security_13   1/5/2007   64.64   60.76   64.4524   62.5752   1654558509
Security_14   1/5/2007   65.88   58.2   61.8341   60.6216   495803182
Security_15   1/5/2007   97.52   82.81   92.661   91.7436   892485950
Security_16   1/5/2007   30.52   27.16   28.8958   28.6097   145981756
Security_17   1/5/2007   20.71   17.28   18.875   19.0657   901413854
Security_18   1/5/2007   90   82.8   90.9577   90.9577   1705822086
Security_19   1/5/2007   59.16   56.84   58.3352   58.9245   269994860
Security_20   1/5/2007   89.61   85.26   87.9864   87.9864   172330981
Security_21   1/5/2007   21.8   17.29   20.3321   19.9334   834859935
Security_22   1/5/2007   16.48   13.8   15.9587   16.2844   932019884
Security_23   1/5/2007   75   68.82   74.3049   75.0555   843432674
Security_24   1/5/2007   39.78   37.24   39.0816   38.3153   575086218
Security_25   1/5/2007   66.96   61.38   62.3543   62.9841   1111852014
Security_26   1/5/2007   24.15   21.85   23.3971   23.3971   1152453111
Security_27   1/5/2007   13.78   12.22   13.771   13.6346   147877835
Security_28   1/5/2007   17.28   15.2   16.9662   16.9662   1341035943
Security_29   1/5/2007   74.2   63.48   70.2465   69.551   804972615
Security_30   1/5/2007   31.93   28.2   30.4338   31.0549   1035533075
Security_31   1/5/2007   73.14   66.64   68.294   69.6877   638252681
Security_32   1/5/2007   1.05   0.99   1.04913   1.02855   1285800213
Security_33   1/5/2007   21.4   19.2   20.2985   20.0976   1234656827
Security_34   1/5/2007   6.24   5.64   6.35581   6.23118   1587800071
Security_35   1/5/2007   22.47   21   21.5847   21.5847   1926006777
Security_36   1/5/2007   93.73   87.36   91.4099   91.4099   1479938627
Security_37   1/5/2007   6.3   5.94   6.57847   6.44948   1814336820
Security_38   1/5/2007   52.5   49   50.7219   49.2446   20419506
Security_39   1/5/2007   40.33   34.2   36.7979   37.5489   911893287
Security_0   1/8/2007   67.98   63.7   65.775   66.4394   1559944331
Security_1   1/8/2007   47.96   40.42   44.7186   43.8418   1450304263
Security_2   1/8/2007   97.01   84.48   88.1617   89.0522   2629986464
Security_3   1/8/2007   60.6   54.52   58.9432   60.1461   383728909
Security_4   1/8/2007   64.89   57.33   63.1567   63.7946   1916452550
Security_5   1/8/2007   21.63   20.16   21.6205   21.8389   2245713206
Security_6   1/8/2007   108.16   97.76   104.744   104.744   219651654
Security_7   1/8/2007   71.71   67.62   71.6804   69.5926   335309013
Security_8   1/8/2007   54.54   49.14   54.7759   54.2336   885707845
Security_9   1/8/2007   77.52   70.5   75.0674   76.5994   1370394104
Security_10   1/8/2007   47.96   42.14   43.5717   44.4609   1565890501
Security_11   1/8/2007   109.14   92   100.08   102.122   988505259
Security_12   1/8/2007   99.19   86.4   91.4368   90.5315   1729534671
Security_13   1/8/2007   65.28   60.8   64.4524   64.4524   1555284998
Security_14   1/8/2007   65.52   56.73   63.0707   61.8341   540425468
Security_15   1/8/2007   97.76   84.64   94.5143   92.661   919260528
Security_16   1/8/2007   29.87   26.88   29.1848   28.8958   135763033
Security_17   1/8/2007   19.38   17.28   19.2525   18.875   919442131
Security_18   1/8/2007   96.6   82.8   92.7769   90.9577   1603472760
Security_19   1/8/2007   64.31   56.26   59.5019   58.3352   242995374
Security_20   1/8/2007   93.45   85.26   89.7461   87.9864   156821192
Security_21   1/8/2007   21   18.6   20.9421   20.3321   909997329
Security_22   1/8/2007   16.35   14.7   15.7991   15.9587   1015901673
Security_23   1/8/2007   76.96   68.08   74.3049   74.3049   885604307
Security_24   1/8/2007   41.73   37.05   39.8632   39.0816   580837080
Security_25   1/8/2007   63.86   57.04   62.9778   62.3543   1211918695
Security_26   1/8/2007   23.46   22.54   23.3971   23.3971   1152453111
Security_27   1/8/2007   13.13   13   13.6333   13.771   136047608
Security_28   1/8/2007   17.28   15.36   16.7965   16.9662   1394677380
Security_29   1/8/2007   71.4   65.1   70.2465   70.2465   748624531
Security_30   1/8/2007   30   29.4   30.4338   30.4338   1128731051
Security_31   1/8/2007   69.36   64.6   68.9769   68.294   593574993
Security_32   1/8/2007   1.01   0.91   1.02814   1.04913   1195794198
Security_33   1/8/2007   20.4   18.6   20.7045   20.2985   1321082804
Security_34   1/8/2007   6.18   5.58   6.35581   6.35581   1651312073
Security_35   1/8/2007   22.89   19.32   21.5847   21.5847   1887486641
Security_36   1/8/2007   91   89   89.5817   91.4099   1479938627
Security_37   1/8/2007   6.12   6   6.4469   6.57847   1941340397
Security_38   1/8/2007   51   46   51.2291   50.7219   22053066
Security_39   1/8/2007   39.96   35.28   37.5339   36.7979   948369018
Security_0   1/9/2007   68.25   59.8   65.1172   65.775   1450748227
Security_1   1/9/2007   45.9   42.24   45.613   44.7186   1450304263
Security_2   1/9/2007   90.78   84.48   89.9249   88.1617   2551086870
Security_3   1/9/2007   63.22   55.68   58.9432   58.9432   372217041
Security_4   1/9/2007   67.41   61   61.8935   63.1567   1763136346
Security_5   1/9/2007   23.32   20.37   22.2691   21.6205   2290627470
Security_6   1/9/2007   111.28   97.76   107.886   104.744   221848170
Security_7   1/9/2007   72.42   64.61   71.6804   71.6804   352074463
Security_8   1/9/2007   55.62   52.38   54.2282   54.7759   850279531
Security_9   1/9/2007   78   66.43   73.5661   75.0674   1233354693
Security_10   1/9/2007   46.64   40.85   44.4431   43.5717   1440619260
Security_11   1/9/2007   108   91.14   98.0782   100.08   978620206
Security_12   1/9/2007   92   85.54   92.3511   91.4368   1608467244
Security_13   1/9/2007   64.64   63   63.8079   64.4524   1508626448
Security_14   1/9/2007   66.15   61.74   63.7015   63.0707   486382921
Security_15   1/9/2007   95.88   83.72   92.624   94.5143   956030949
Security_16   1/9/2007   29.87   28.42   29.1848   29.1848   141193554
Security_17   1/9/2007   19.76   18.62   19.2525   19.2525   864275603
Security_18   1/9/2007   93.84   84.64   92.7769   92.7769   1459160211
Security_19   1/9/2007   61.2   57.82   60.692   59.5019   264864957
Security_20   1/9/2007   97.01   80.08   88.8486   89.7461   166230463
Security_21   1/9/2007   22.68   18.6   21.1515   20.9421   855397489
Security_22   1/9/2007   15.9   13.95   15.4831   15.7991   1097173806
Security_23   1/9/2007   75.48   67.89   73.5619   74.3049   876748263
Security_24   1/9/2007   41.34   36.27   39.8632   39.8632   545986855
Security_25   1/9/2007   63.24   56.42   62.9778   62.9778   1260395442
Security_26   1/9/2007   23.92   20.02   22.9292   23.3971   1175502173
Security_27   1/9/2007   13.52   11.96   13.3606   13.6333   129245227
Security_28   1/9/2007   16.32   16   16.9645   16.7965   1310996737
Security_29   1/9/2007   71.4   65.55   69.5441   70.2465   673762077
Security_30   1/9/2007   31.2   28.8   30.1294   30.4338   1219029535
Security_31   1/9/2007   68.68   64.6   68.9769   68.9769   593574993
Security_32   1/9/2007   1.01   0.91   1.04871   1.02814   1231668023
Security_33   1/9/2007   21.42   19.6   21.1186   20.7045   1413558600
Security_34   1/9/2007   6.18   5.94   6.35581   6.35581   1486180865
Security_35   1/9/2007   22   19.53   22.0164   21.5847   2019610705
Security_36   1/9/2007   91.67   83.52   87.79   89.5817   1331944764
Security_37   1/9/2007   6.24   5.64   6.38243   6.4469   1941340397
Security_38   1/9/2007   51.51   51   51.2291   51.2291   20509351
Security_39   1/9/2007   38.11   35.89   37.9092   37.5339   863015806
Security_0   1/10/2007   70.85   59.22   63.8149   65.1172   1334688368
Security_1   1/10/2007   46.46   42.3   46.0691   45.613   1522819476
Security_2   1/10/2007   96.12   82.72   88.1264   89.9249   2321489051
Security_3   1/10/2007   60   55.68   60.122   58.9432   379661381
Security_4   1/10/2007   65.52   57.34   63.1314   61.8935   1622085438
Security_5   1/10/2007   23.54   21.78   22.0464   22.2691   2473877667
Security_6   1/10/2007   110.21   105   105.729   107.886   219629688
Security_7   1/10/2007   75.97   70   70.9636   71.6804   330949995
Security_8   1/10/2007   54   49.14   54.7704   54.2282   799262759
Security_9   1/10/2007   77.38   68.4   72.8304   73.5661   1134686317
Security_10   1/10/2007   45.76   41.8   44.4431   44.4431   1382994489
Security_11   1/10/2007   103.88   87.36   96.1166   98.0782   978620206
Security_12   1/10/2007   95.68   82.81   91.4276   92.3511   1737144623
Security_13   1/10/2007   63   57.66   62.5317   63.8079   1553885241
Security_14   1/10/2007   68.48   58.59   64.3385   63.7015   447472287
Security_15   1/10/2007   94   85.56   94.4765   92.624   1042073734
Security_16   1/10/2007   29.87   28.42   29.4766   29.1848   139781618
Security_17   1/10/2007   19   18.81   19.06   19.2525   821061822
Security_18   1/10/2007   100.28   88.32   92.7769   92.7769   1400793802
Security_19   1/10/2007   65.4   56.05   59.4781   60.692   288702803
Security_20   1/10/2007   91.91   88   91.5141   88.8486   167892767
Security_21   1/10/2007   21.42   20.37   21.1515   21.1515   855397489
Security_22   1/10/2007   16.35   14.1   15.9476   15.4831   998428163
Security_23   1/10/2007   77.25   68.62   75.0331   73.5619   946888124
Security_24   1/10/2007   39   37.83   39.8632   39.8632   551446723
Security_25   1/10/2007   65.28   62   64.2374   62.9778   1235187533
Security_26   1/10/2007   23.32   20.46   22.4706   22.9292   1234277281
Security_27   1/10/2007   13   12.87   13.3606   13.3606   136999940
Security_28   1/10/2007   17   15.52   17.4734   16.9645   1271666834
Security_29   1/10/2007   72.1   66.93   70.9349   69.5441   680499697
