Id   TradeDate   HighPrice   LowPrice   ClosePrice   OpenPrice   Volume
Security_1   12/26/2006   71.71   65.8   71.7262   70.3198   151119758
Security_2   12/26/2006   34   32.34   34.2784   33.939   1507409708
Security_3   12/26/2006   48.3   42.75   45.605   46.0657   1145601114
Security_4   12/26/2006   63.63   60.48   63.7306   63.0996   1187270985
Security_5   12/26/2006   25.07   22.77   23.9814   23.744   802929693
Security_6   12/26/2006   82.39   73.15   77.888   77.888   522198680
Security_7   12/26/2006   21.4   20   20.9485   20.3383   437193288
Security_8   12/26/2006   63   55.46   59.6788   60.8967   228557280
Security_9   12/26/2006   86.86   76.44   86.6542   84.9551   807067035
Security_10   12/26/2006   6.54   6   6.45206   6.38818   1137671769
Security_11   12/26/2006   46.01   39.06   42.9825   43.4167   2519976746
Security_12   12/26/2006   69.01   64.02   67.511   66.1872   476115013
Security_13   12/26/2006   1.08   0   0.998105   1.01847   849767123
Security_14   12/26/2006   46.44   41.28   43.4663   43.9053   1124416
Security_15   12/26/2006   5.45   3.96   4.93866   5.03945   243051753
Security_16   12/26/2006   105.04   94   101.648   100.641   55810548
Security_17   12/26/2006   73.14   66.33   69.0288   67.6753   113538228
Security_18   12/26/2006   49   45.08   49.284   49.284   680327226
Security_19   12/26/2006   74.74   69.35   73.1219   74.6142   1058245926
Security_20   12/26/2006   78.28   73.5   75.0006   76.5312   1780819838
Security_21   12/26/2006   20   19.2   20.7368   20.1328   718385995
Security_22   12/26/2006   37.45   31.28   35.9945   34.9462   1476833110
Security_23   12/26/2006   54.08   47.43   51.4181   52.4674   1430816833
Security_24   12/26/2006   32.96   29.45   31.7918   32.4406   1215834149
Security_25   12/26/2006   56.16   48.88   54.4704   52.8839   1629247313
Security_26   12/26/2006   8.4   7.84   8.54613   8.72054   39239423
Security_27   12/26/2006   48   42.77   48.793   47.3718   570095571
Security_28   12/26/2006   91.67   83.66   89.1429   89.1429   1308188403
Security_29   12/26/2006   76.96   67.89   73.9501   74.697   28348682
Security_0   12/27/2006   73.84   66.5   71.9368   70.5263   1336824005
Security_1   12/27/2006   74.55   63.7   70.2917   71.7262   139030177
Security_2   12/27/2006   37.06   32.01   33.9357   34.2784   1492335610
Security_3   12/27/2006   49.05   41.36   44.6929   45.605   1248705214
Security_4   12/27/2006   65.65   59.22   65.6425   63.7306   1175398275
Security_5   12/27/2006   24.84   21.16   23.5018   23.9814   810958989
Security_6   12/27/2006   80.08   71.61   77.888   77.888   569196561
Security_7   12/27/2006   20   19   20.739   20.9485   432821355
Security_8   12/27/2006   59   59   59.6788   59.6788   210272697
Security_9   12/27/2006   91.35   86   87.5207   86.6542   847420386
Security_10   12/27/2006   6   5.52   6.51658   6.45206   1194555357
Security_11   12/27/2006   43.86   41.58   43.8422   42.9825   2519976746
Security_12   12/27/2006   71.69   61.38   66.1608   67.511   438025811
Security_13   12/27/2006   0   0   0.978143   0.998105   807278766
Security_14   12/27/2006   44.29   42.57   43.901   43.4663   1124416
Security_15   12/27/2006   5.45   3.76   5.03744   4.93866   243051753
Security_16   12/27/2006   101   93.93   101.648   101.648   59717286
Security_17   12/27/2006   73.14   64.32   67.6482   69.0288   115808992
Security_18   12/27/2006   49   45.08   49.284   49.284   639507592
Security_19   12/27/2006   73.73   70.81   73.1219   73.1219   1005333629
Security_20   12/27/2006   76.5   68.62   73.5006   75.0006   1869860829
Security_21   12/27/2006   20.4   19.4   20.7368   20.7368   768673014
Security_22   12/27/2006   39.24   34.65   36.7144   35.9945   1402991454
Security_23   12/27/2006   55.64   51   52.4464   51.4181   1530974011
Security_24   12/27/2006   33.92   30.07   32.1097   31.7918   1191517466
Security_25   12/27/2006   54   50.35   53.381   54.4704   1515200001
Security_26   12/27/2006   8   7.28   8.54613   8.54613   40808999
Security_27   12/27/2006   50.88   47.04   48.3051   48.793   610002260
Security_28   12/27/2006   99.19   87.22   91.8172   89.1429   1295106518
Security_29   12/27/2006   74.46   68.62   73.2106   73.9501   30049602
Security_0   12/28/2006   72.42   64.61   71.2175   71.9368   1457138165
Security_1   12/28/2006   74.9   70   70.9946   70.2917   132078668
Security_2   12/28/2006   35.97   31.68   33.5963   33.9357   1462488897
Security_3   12/28/2006   45.9   43.12   45.5868   44.6929   1323627526
Security_4   12/28/2006   66.95   60.8   64.3297   65.6425   1269430137
Security_5   12/28/2006   23.92   22.08   23.9718   23.5018   786630219
Security_6   12/28/2006   77.77   71.61   77.1092   77.888   580580492
Security_7   12/28/2006   20.8   18.8   20.3242   20.739   467447063
Security_8   12/28/2006   61.2   58.41   60.8724   59.6788   199759062
Security_9   12/28/2006   95.92   84.39   88.3959   87.5207   805049366
Security_10   12/28/2006   6.36   6   6.45141   6.51658   1087045374
Security_11   12/28/2006   46.87   39.56   43.8422   43.8422   2645975583
Security_12   12/28/2006   69.3   62.4   65.4992   66.1608   429265294
Security_13   12/28/2006   1.06   0   1.00749   0.978143   726550889
Security_14   12/28/2006   43.86   40.42   43.901   43.901   1023218
Security_15   12/28/2006   5.25   4.55   5.03744   5.03744   230899165
Security_16   12/28/2006   105.04   95.95   101.648   101.648   60911631
Security_17   12/28/2006   70.04   67   68.3247   67.6482   126231801
Security_18   12/28/2006   50.96   44.16   48.7912   49.284   697063275
Security_19   12/28/2006   75.48   71.54   74.5843   73.1219   975173620
Security_20   12/28/2006   80.66   67.16   74.9706   73.5006   1776367787
Security_21   12/28/2006   21.63   19.6   21.1515   20.7368   722552633
Security_22   12/28/2006   38.16   35.64   36.7144   36.7144   1501200855
Security_23   12/28/2006   56.16   51.48   52.4464   52.4464   1638142191
Security_24   12/28/2006   33.6   31.04   32.4308   32.1097   1096196068
Security_25   12/28/2006   57.77   48.36   52.3134   53.381   1409136000
Security_26   12/28/2006   8   7.68   8.46067   8.54613   37544279
Security_27   12/28/2006   49.44   42.77   47.822   48.3051   567302101
Security_28   12/28/2006   100.44   84.63   93.6536   91.8172   1359861843
Security_29   12/28/2006   78.75   70.08   75.4069   73.2106   30049602
Security_0   12/29/2006   71.71   68.87   71.9296   71.2175   1544566454
Security_1   12/29/2006   77.04   65.8   72.4145   70.9946   141324174
Security_2   12/29/2006   34   33   34.6042   33.5963   1389364452
Security_3   12/29/2006   46.46   41.4   46.4985   45.5868   1429517728
Security_4   12/29/2006   70.62   60.8   66.2596   64.3297   1370984547
Security_5   12/29/2006   24.15   22.08   23.9718   23.9718   849560636
Security_6   12/29/2006   78   71.61   78.6514   77.1092   557357272
Security_7   12/29/2006   21   18.8   20.7307   20.3242   453423651
Security_8   12/29/2006   63.6   57.23   59.6549   60.8724   203754243
Security_9   12/29/2006   91.52   79.98   86.628   88.3959   861402821
Security_10   12/29/2006   6.12   5.94   6.3869   6.45141   1184879457
Security_11   12/29/2006   45.58   39.99   43.8422   43.8422   2725354850
Security_12   12/29/2006   65.65   61.44   64.1892   65.4992   416387335
Security_13   12/29/2006   1.03   0.95   1.01756   1.00749   704754362
Security_14   12/29/2006   47.96   41.28   44.779   43.901   1033450
Security_15   12/29/2006   5.25   4   4.93669   5.03744   212427231
Security_16   12/29/2006   109.18   92.92   103.681   101.648   60302514
Security_17   12/29/2006   68   61.38   66.9582   68.3247   119920210
Security_18   12/29/2006   52.43   48   49.767   48.7912   676151376
Security_19   12/29/2006   75.48   73   73.0926   74.5843   1033684037
Security_20   12/29/2006   78.44   71.54   73.4712   74.9706   1723076753
Security_21   12/29/2006   21.84   18.8   20.94   21.1515   737003685
Security_22   12/29/2006   38.16   34.56   36.7144   36.7144   1366092778
Security_23   12/29/2006   53.04   50.44   52.9709   52.4464   1670905034
Security_24   12/29/2006   33.6   29.44   32.4308   32.4308   1129081950
Security_25   12/29/2006   55.12   50.44   53.8828   52.3134   1465501440
Security_26   12/29/2006   8.64   7.84   8.37606   8.46067   36793393
Security_27   12/29/2006   47   42.77   47.3438   47.822   572975122
Security_28   12/29/2006   97.65   91   91.7805   93.6536   1237474277
Security_29   12/29/2006   78.75   67.34   74.6528   75.4069   29749105
Security_0   1/1/2007   72.72   67.45   72.6489   71.9296   1529120789
Security_1   1/1/2007   75.92   70.56   73.1387   72.4145   138497690
Security_2   1/1/2007   35.02   32.64   34.9502   34.6042   1444939030
Security_3   1/1/2007   48.3   42.78   46.4985   46.4985   1429517728
Security_4   1/1/2007   67.32   63.05   65.597   66.2596   1466953465
Security_5   1/1/2007   24.84   20.93   23.4924   23.9718   875047455
Security_6   1/1/2007   86.11   77.22   79.4379   78.6514   551783699
Security_7   1/1/2007   21.84   19.4   21.3526   20.7307   480629070
Security_8   1/1/2007   60.6   57.23   60.848   59.6549   185416361
Security_9   1/1/2007   88.88   80.84   88.3605   86.628   809718651
Security_10   1/1/2007   6   5.82   6.51464   6.3869   1267821018
Security_11   1/1/2007   48.15   42.57   45.1575   43.8422   2643594204
Security_12   1/1/2007   69.76   57.33   63.5473   64.1892   449698321
Security_13   1/1/2007   1.01   0.99   1.00739   1.01756   648374013
Security_14   1/1/2007   45.76   41.36   44.779   44.779   950774
Security_15   1/1/2007   5.35   3.96   5.03542   4.93669   223048592
Security_16   1/1/2007   105.06   96.82   103.681   103.681   57890413
Security_17   1/1/2007   69.96   60.06   66.2886   66.9582   128314624
Security_18   1/1/2007   53   46.55   50.2647   49.767   709958944
Security_19   1/1/2007   78.84   68.87   71.6308   73.0926   1126715600
Security_20   1/1/2007   78.75   67.89   75.6753   73.4712   1602461380
Security_21   1/1/2007   21.4   20   20.7306   20.94   714893574
Security_22   1/1/2007   37.74   33.48   37.8159   36.7144   1338770922
Security_23   1/1/2007   55.64   47.32   52.4412   52.9709   1553941681
Security_24   1/1/2007   34.88   28.52   31.7822   32.4308   1230699325
Security_25   1/1/2007   55.08   48.23   54.4216   53.8828   1318951296
Security_26   1/1/2007   8.16   7.76   8.37606   8.37606   34217855
Security_27   1/1/2007   50.76   42.78   46.8703   47.3438   521407361
Security_28   1/1/2007   98.58   88.27   93.6161   91.7805   1348846961
Security_29   1/1/2007   74.74   67.16   73.1598   74.6528   30046596
Security_0   1/2/2007   74.16   71.28   72.6489   72.6489   1467955957
Security_1   1/2/2007   73   66.24   72.4073   73.1387   124647921
Security_2   1/2/2007   35.36   31.28   34.2512   34.9502   1300445127
Security_3   1/2/2007   50.76   43.7   47.4285   46.4985   1286565955
Security_4   1/2/2007   66.66   63.05   66.9089   65.597   1422944861
Security_5   1/2/2007   24.61   21.85   23.4924   23.4924   796293184
Security_6   1/2/2007   80   71.89   80.2322   79.4379   590408557
Security_7   1/2/2007   21.84   19.4   20.9256   21.3526   432566163
Security_8   1/2/2007   61   59.4   61.4565   60.848   190978851
Security_9   1/2/2007   94.34   88   89.2442   88.3605   858301770
Security_10   1/2/2007   6.24   5.64   6.64493   6.51464   1343890279
Security_11   1/2/2007   46.92   44.1   46.5122   45.1575   2722902030
Security_12   1/2/2007   67.84   63   64.1827   63.5473   476680220
Security_13   1/2/2007   1.02   0.98   1.00739   1.00739   693760193
Security_14   1/2/2007   49.68   40.92   46.1223   44.779   1017328
Security_15   1/2/2007   5.1   3.88   4.98507   5.03542   227509563
Security_16   1/2/2007   106.08   100.94   104.718   103.681   59048221
Security_17   1/2/2007   69.96   59.8   65.6258   66.2886   121898892
Security_18   1/2/2007   50   48.02   49.2594   50.2647   653162228
Security_19   1/2/2007   75.26   69.3   70.9145   71.6308   1036578352
Security_20   1/2/2007   79.04   72   76.432   75.6753   1522338311
Security_21   1/2/2007   21.8   19.8   20.316   20.7306   772085059
Security_22   1/2/2007   39.52   35.15   38.9503   37.8159   1405709468
Security_23   1/2/2007   53.56   47.43   51.9168   52.4412   1616099348
Security_24   1/2/2007   32.96   28.83   32.7357   31.7822   1267620304
Security_25   1/2/2007   58.85   53.46   55.5101   54.4216   1266193244
Security_26   1/2/2007   8   7.28   8.37606   8.37606   33875676
Security_27   1/2/2007   47.84   41.86   46.8703   46.8703   474480698
Security_28   1/2/2007   94   88.35   94.5523   93.6161   1456754717
Security_29   1/2/2007   76.65   65.52   72.4282   73.1598   30046596
Security_0   1/3/2007   80.66   69.84   74.1019   72.6489   1541353754
Security_1   1/3/2007   76.65   67.68   73.8554   72.4073   132126796
Security_2   1/3/2007   34.34   31.96   34.5937   34.2512   1196409516
Security_3   1/3/2007   52.32   42.77   48.377   47.4285   1273700295
Security_4   1/3/2007   66.66   64.35   65.5707   66.9089   1366027066
Security_5   1/3/2007   23.46   20.93   23.2574   23.4924   828144911
Security_6   1/3/2007   87.48   79.2   81.8369   80.2322   584504471
Security_7   1/3/2007   21.63   19.8   21.1348   20.9256   445543147
Security_8   1/3/2007   64.48   56.73   62.6856   61.4565   198618005
Security_9   1/3/2007   89.89   84.55   89.2442   89.2442   806803663
Security_10   1/3/2007   6.06   5.88   6.51203   6.64493   1249817959
Security_11   1/3/2007   48.3   45.08   46.9773   46.5122   2613985948
Security_12   1/3/2007   67.84   62.72   64.1827   64.1827   505281033
Security_13   1/3/2007   1.01   0.98   1.01746   1.00739   645196979
Security_14   1/3/2007   47.94   45.54   47.0448   46.1223   935941
Security_15   1/3/2007   4.12   3.92   4.93522   4.98507   225234467
Security_16   1/3/2007   114.45   96.72   105.765   104.718   60229185
Security_17   1/3/2007   66   63.7   66.282   65.6258   127993836
Security_18   1/3/2007   49.49   46.55   49.752   49.2594   711946828
Security_19   1/3/2007   71.4   65.1   70.2053   70.9145   943286300
Security_20   1/3/2007   76   73.26   74.9034   76.432   1491891544
Security_21   1/3/2007   20.6   18.62   19.9097   20.316   733480806
Security_22   1/3/2007   40.66   36.48   38.1713   38.9503   1461937846
Security_23   1/3/2007   53.55   48.45   51.3976   51.9168   1583777361
Security_24   1/3/2007   33.99   29.76   33.3904   32.7357   1191563085
Security_25   1/3/2007   58.85   53.46   54.955   55.5101   1152235852
Security_26   1/3/2007   8.32   7.36   8.37606   8.37606   30488108
Security_27   1/3/2007   48.88   45.08   47.3391   46.8703   431777435
Security_28   1/3/2007   94   92   92.6612   94.5523   1456754717
Security_29   1/3/2007   77.76   69.84   72.4282   72.4282   28243800
Security_0   1/4/2007   77.7   67.34   74.1019   74.1019   1680075591
Security_1   1/4/2007   78.11   68.4   72.3783   73.8554   124199188
Security_2   1/4/2007   37.1   32.98   35.6315   34.5937   1268194086
Security_3   1/4/2007   51.84   46.08   48.8608   48.377   1159067268
Security_4   1/4/2007   69.55   63.36   64.915   65.5707   1461648960
Security_5   1/4/2007   23.23   22.54   23.7226   23.2574   795019114
Security_6   1/4/2007   83.64   74.52   82.6553   81.8369   555279247
Security_7   1/4/2007   21.42   19.32   21.1348   21.1348   476731167
Security_8   1/4/2007   66.34   56.42   62.6856   62.6856   182728564
Security_9   1/4/2007   94.34   80.96   88.3517   89.2442   734191333
Security_10   1/4/2007   6.24   5.94   6.44691   6.51203   1212323420
Security_11   1/4/2007   47.38   45.54   46.0378   46.9773   2666265666
Security_12   1/4/2007   69.55   62.08   65.4664   64.1827   500228222
Security_13   1/4/2007   1   0.91   1.03781   1.01746   671004858
Security_14   1/4/2007   47.94   46.53   47.0448   47.0448   861065
Security_15   1/4/2007   4.2   3.92   4.88587   4.93522   209468054
Security_16   1/4/2007   107.06   96.6   106.822   105.765   60229185
Security_17   1/4/2007   72.76   66   68.2705   66.282   127993836
Security_18   1/4/2007   52.92   47.04   49.2544   49.752   726185764
Security_19   1/4/2007   76.68   65.1   71.6094   70.2053   867823396
Security_20   1/4/2007   74   70.3   74.1544   74.9034   1462053713
Security_21   1/4/2007   20.14   19   19.7106   19.9097   696806765
Security_22   1/4/2007   40.28   36.63   37.4079   38.1713   1418079710
Security_23   1/4/2007   53.04   48.5   50.8836   51.3976   1631290681
Security_24   1/4/2007   35.64   29.12   32.7226   33.3904   1155816192
Security_25   1/4/2007   59.36   54   56.0541   54.955   1094624059
Security_26   1/4/2007   8.16   7.52   8.37606   8.37606   30792989
Security_27   1/4/2007   47.94   43.24   46.8657   47.3391   427459660
Security_28   1/4/2007   102.46   84.64   94.5145   92.6612   1369349433
Security_29   1/4/2007   75.92   65.52   73.8767   72.4282   29938428
Security_0   1/5/2007   75.48   73.26   74.1019   74.1019   1663274835
Security_1   1/5/2007   75.19   68.4   73.1021   72.3783   132893131
Security_2   1/5/2007   37.8   31.85   35.2752   35.6315   1204784381
Security_3   1/5/2007   48.96   45.12   47.8836   48.8608   1263383322
Security_4   1/5/2007   65.92   59.52   64.2659   64.915   1403183001
Security_5   1/5/2007   23   21.85   23.7226   23.7226   747317967
Security_6   1/5/2007   85.49   79.54   83.4818   82.6553   571937624
Security_7   1/5/2007   22.26   19.74   21.5575   21.1348   476731167
Security_8   1/5/2007   64.48   60.39   61.4319   62.6856   166282993
Security_9   1/5/2007   92.82   80.96   91.0023   88.3517   668114113
Security_10   1/5/2007   6.3   5.82   6.38244   6.44691   1175953717
Security_11   1/5/2007   49.68   44.55   45.117   46.0378   2826241605
Security_12   1/5/2007   71.94   61.1   66.7757   65.4664   540246479
Security_13   1/5/2007   1.04   0.93   1.05857   1.03781   657584760
Security_14   1/5/2007   50.29   47   47.9857   47.0448   895507
Security_15   1/5/2007   4.2   3.84   4.83701   4.88587   213657415
Security_16   1/5/2007   108.12   94.64   104.686   106.822   62638352
Security_17   1/5/2007   70.04   62.04   66.9051   68.2705   125433959
Security_18   1/5/2007   54   48.02   50.7321   49.2544   747971336
Security_19   1/5/2007   76.32   69.58   72.3255   71.6094   841788694
Security_20   1/5/2007   75.48   67.34   74.8959   74.1544   1330468878
Security_21   1/5/2007   20.33   18.62   19.7106   19.7106   689838697
Security_22   1/5/2007   37.37   34.2   36.6597   37.4079   1503164492
Security_23   1/5/2007   51   47.5   51.9013   50.8836   1761793935
Security_24   1/5/2007   34.32   31.36   33.0498   32.7226   1178932515
Security_25   1/5/2007   59.85   52.08   57.1752   56.0541   1116516540
Security_26   1/5/2007   8.24   7.36   8.20854   8.37606   28329549
Security_27   1/5/2007   48.3   44.55   45.9283   46.8657   388988290
Security_28   1/5/2007   102.72   89.3   96.4047   94.5145   1355655938
Security_29   1/5/2007   76.22   67.16   74.6155   73.8767   29639043
Security_0   1/8/2007   76.96   74   74.1019   74.1019   1729805828
Security_1   1/8/2007   77.38   71.54   73.8331   73.1021   140866718
Security_2   1/8/2007   36.05   32.98   34.5697   35.2752   1216832224
Security_3   1/8/2007   49.82   46.06   47.8836   47.8836   1250749488
Security_4   1/8/2007   65.28   62.72   64.2659   64.2659   1375119340
Security_5   1/8/2007   23.69   21.39   23.2481   23.7226   695005709
Security_6   1/8/2007   83   77.08   82.647   83.4818   560498871
Security_7   1/8/2007   22.89   20.16   21.5575   21.5575   500567725
Security_8   1/8/2007   66.34   56.73   62.6606   61.4319   159631673
Security_9   1/8/2007   95.55   85.44   89.1822   91.0023   721563242
Security_10   1/8/2007   6.3   5.52   6.51009   6.38244   1140675105
Security_11   1/8/2007   45.45   43.2   45.117   45.117   2854504021
Security_12   1/8/2007   69.3   65.34   66.108   66.7757   486221831
Security_13   1/8/2007   1.04   0.98   1.09032   1.05857   664160607
Security_14   1/8/2007   47   42.77   47.5058   47.9857   940282
Security_15   1/8/2007   4.32   3.8   4.83701   4.83701   198701395
Security_16   1/8/2007   106.08   97.85   103.639   104.686   57000900
Security_17   1/8/2007   67.32   61.38   66.236   66.9051   125433959
Security_18   1/8/2007   55.08   50   51.7467   50.7321   747971336
Security_19   1/8/2007   74.88   67.45   71.6023   72.3255   858624467
Security_20   1/8/2007   78.28   73.26   76.3938   74.8959   1396992321
Security_21   1/8/2007   20.33   17.48   19.5135   19.7106   738127405
Security_22   1/8/2007   36   34.92   36.2931   36.6597   1488132847
Security_23   1/8/2007   51   47.43   51.9013   51.9013   1797029813
Security_24   1/8/2007   36.38   32.67   34.0413   33.0498   1249668465
Security_25   1/8/2007   60.42   52.64   56.0317   57.1752   1127681705
Security_26   1/8/2007   8.32   7.52   8.4548   8.20854   27196367
Security_27   1/8/2007   46.92   45   46.8469   45.9283   423997236
Security_28   1/8/2007   96.96   91.2   95.4407   96.4047   1260760022
Security_29   1/8/2007   76.22   68.62   73.1232   74.6155   30824604
Security_0   1/9/2007   82.84   67.34   76.325   74.1019   1816296119
Security_1   1/9/2007   74.46   66.43   73.0948   73.8331   140866718
Security_2   1/9/2007   36.04   32.64   34.5697   34.5697   1326347124
Security_3   1/9/2007   50.4   47   48.8413   47.8836   1363316941
Security_4   1/9/2007   65.92   64   64.9085   64.2659   1237607406
Security_5   1/9/2007   24.84   22.54   23.0157   23.2481   757556222
Security_6   1/9/2007   83.64   76.8   80.9941   82.647   577313837
Security_7   1/9/2007   22.26   19.53   21.9887   21.5575   515584756
Security_8   1/9/2007   63.24   61.38   62.034   62.6606   172402206
Security_9   1/9/2007   92.82   80.99   91.8577   89.1822   735994506
Security_10   1/9/2007   6.36   5.52   6.51009   6.51009   1038014345
Security_11   1/9/2007   48.15   41.4   45.117   45.117   3111409382
Security_12   1/9/2007   69.96   62.7   66.7691   66.108   437599647
Security_13   1/9/2007   1.09   0.93   1.12303   1.09032   597744546
Security_14   1/9/2007   48.88   46.53   47.5058   47.5058   996698
Security_15   1/9/2007   4.24   4   4.74027   4.83701   208636464
Security_16   1/9/2007   108.15   92.92   101.566   103.639   60420954
Security_17   1/9/2007   67.32   64.68   66.236   66.236   117907921
Security_18   1/9/2007   56.68   49.98   52.7816   51.7467   703093055
Security_19   1/9/2007   71.71   68.6   70.8863   71.6023   935900669
Security_20   1/9/2007   81.62   73.72   77.1578   76.3938   1285232935
Security_21   1/9/2007   19.38   19   19.7086   19.5135   701221034
Security_22   1/9/2007   38.88   33.95   35.9302   36.2931   1503014175
Security_23   1/9/2007   54.57   47   50.8633   51.9013   1779059514
Security_24   1/9/2007   37.06   32.98   34.7221   34.0413   1299655203
Security_25   1/9/2007   60.99   55.44   57.1523   56.0317   1172788973
Security_26   1/9/2007   8   7.44   8.70844   8.4548   29100112
Security_27   1/9/2007   50.76   41.86   47.3154   46.8469   398557401
Security_28   1/9/2007   99.96   86.45   98.3039   95.4407   1147291620
Security_29   1/9/2007   75.19   72.27   73.1232   73.1232   31749342
Security_0   1/10/2007   78.28   67.34   74.7985   76.325   1816296119
Security_1   1/10/2007   77.38   66.96   72.3638   73.0948   126780046
Security_2   1/10/2007   37.1   31.96   35.2611   34.5697   1366137537
Security_3   1/10/2007   50.4   47   47.8644   48.8413   1281517924
Security_4   1/10/2007   66.56   64   64.9085   64.9085   1175727035
Security_5   1/10/2007   24.15   20.9   22.5553   23.0157   689376162
Security_6   1/10/2007   82.4   71.89   79.3742   80.9941   565767560
Security_7   1/10/2007   23.54   20.79   22.4284   21.9887   546519841
Security_8   1/10/2007   63.24   62   62.034   62.034   160334051
Security_9   1/10/2007   92   86.45   92.7763   91.8577   772794231
Security_10   1/10/2007   6.3   5.76   6.70539   6.51009   965353340
Security_11   1/10/2007   46   43.2   46.4705   45.117   2955838912
Security_12   1/10/2007   69.3   63.05   65.4337   66.7691   428847654
Security_13   1/10/2007   1   0.99   1.10057   1.12303   603721991
Security_14   1/10/2007   50.76   42.77   47.9809   47.5058   906995
Security_15   1/10/2007   4.36   3.68   4.78767   4.74027   200291005
Security_16   1/10/2007   110.09   99   99.5351   101.566   56795696
Security_17   1/10/2007   69.3   61.38   66.8984   66.236   116728841
Security_18   1/10/2007   57.24   51.48   54.3651   52.7816   653876541
Security_19   1/10/2007   72   63.7   72.304   70.8863   842310602
Security_20   1/10/2007   79.79   75.46   79.4725   77.1578   1349494581
Security_21   1/10/2007   19.76   17.86   19.5115   19.7086   743294296
Security_22   1/10/2007   36.75   35   35.2116   35.9302   1457923749
Security_23   1/10/2007   50.5   48.51   49.846   50.8633   1779059514
Security_24   1/10/2007   34.34   32.3   34.3749   34.7221   1221675890
Security_25   1/10/2007   59.28   54.32   56.0092   57.1523   1055510075
Security_26   1/10/2007   8.08   7.6   8.88261   8.70844   27354105
Security_27   1/10/2007   49.82   44.62   46.3691   47.3154   422470845
Security_28   1/10/2007   99.96   98   98.3039   98.3039   1032562458
Security_29   1/10/2007   75.19   67.68   72.3919   73.1232   30479368
Security_0   1/11/2007   80.25   74   75.5465   74.7985   1961599808
Security_1   1/11/2007   76.65   69.12   73.0875   72.3638   124244445
Security_2   1/11/2007   35   32.64   34.5559   35.2611   1420783038
Security_3   1/11/2007   50.29   44.65   47.3858   47.8644   1319963461
Security_4   1/11/2007   69.3   63.36   66.2067   64.9085   1140455223
Security_5   1/11/2007   23.76   20.68   22.5553   22.5553   696269923
Security_6   1/11/2007   79   70.84   77.7867   79.3742   548794533
Security_7   1/11/2007   23.76   20.24   22.2041   22.4284   519193848
Security_8   1/11/2007   63.63   58.28   63.2746   62.034   149110667
Security_9   1/11/2007   97.52   87.3   90.9207   92.7763   795978057
Security_10   1/11/2007   6.18   6   6.8395   6.70539   868818006
Security_11   1/11/2007   48.76   43.24   46.9352   46.4705   2896722133
Security_12   1/11/2007   70.2   61.1   65.4337   65.4337   433136130
Security_13   1/11/2007   1   0.95   1.11158   1.10057   615796430
Security_14   1/11/2007   49.82   43.71   47.5011   47.9809   970484
Security_15   1/11/2007   4.12   3.72   4.73979   4.78767   196285184
Security_16   1/11/2007   101.97   88.27   97.5444   99.5351   56227739
Security_17   1/11/2007   67.67   60.72   67.5674   66.8984   124899859
Security_18   1/11/2007   57.78   50.35   53.8214   54.3651   660415306
Security_19   1/11/2007   77.76   67.2   70.8579   72.304   918118556
Security_20   1/11/2007   88.29   76.63   81.8567   79.4725   1322504689
Security_21   1/11/2007   19.38   18.81   19.9018   19.5115   713562524
Security_22   1/11/2007   35.35   33.6   35.5637   35.2116   1516240698
Security_23   1/11/2007   52.5   48.51   50.3445   49.846   1921384275
Security_24   1/11/2007   37.06   32.3   34.7187   34.3749   1172808854
Security_25   1/11/2007   58.8   50.05   55.4491   56.0092   981624369
Security_26   1/11/2007   8.4   7.76   8.79378   8.88261   25439317
Security_27   1/11/2007   49.22   42.75   45.4417   46.3691   380223760
Security_28   1/11/2007   99.96   94.08   96.3378   98.3039   960283085
Security_29   1/11/2007   74.16   68.4   72.3919   72.3919   28955399
Security_0   1/12/2007   77.52   75   76.3019   75.5465   1843903819
Security_1   1/12/2007   73   71.54   73.8183   73.0875   125486889
Security_2   1/12/2007   36.72   33.66   34.2103   34.5559   1292912564
Security_3   1/12/2007   48.41   43.7   46.9119   47.3858   1201166749
Security_4   1/12/2007   68.34   60.06   67.5308   66.2067   1186073431
Security_5   1/12/2007   23.1   21.56   22.5553   22.5553   710195321
Security_6   1/12/2007   82.4   74.69   80.1203   77.7867   532330697
Security_7   1/12/2007   23.54   19.74   21.7601   22.2041   488042217
Security_8   1/12/2007   65.28   57.96   64.5401   63.2746   140164026
Security_9   1/12/2007   96.72   83.7   93.6484   90.9207   772098715
Security_10   1/12/2007   6.06   5.88   6.77111   6.8395   886194366
Security_11   1/12/2007   51.23   46   47.8739   46.9352   2809820469
Security_12   1/12/2007   71.28   63.7   66.088   65.4337   450461575
Security_13   1/12/2007   1.06   0.99   1.12269   1.11158   591164572
Security_14   1/12/2007   48.48   44.65   48.4511   47.5011   1028713
Security_15   1/12/2007   4.36   3.76   4.83459   4.73979   176656665
Security_16   1/12/2007   100.88   89.28   96.5689   97.5444   60725958
Security_17   1/12/2007   67.67   64.99   67.5674   67.5674   123650860
Security_18   1/12/2007   55.12   50.35   53.8214   53.8214   614186234
Security_19   1/12/2007   74.88   63.7   72.9836   70.8579   973205669
Security_20   1/12/2007   86.67   76.95   81.8567   81.8567   1256379454
Security_21   1/12/2007   20.71   17.29   19.9018   19.9018   770647525
Security_22   1/12/2007   39.24   33.95   36.6306   35.5637   1394941442
Security_23   1/12/2007   52   48.51   49.841   50.3445   1959811960
Security_24   1/12/2007   34.34   32.64   34.7187   34.7187   1278361650
